source_project_id,project_name,country,storage_class,year,actual_stored_mt,value_status,source_vintage,source_url
london-2025-012,Aquistore,Canada,eor,2021,0.415,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-012,Aquistore,Canada,eor,2022,0.5,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-012,Aquistore,Canada,eor,2023,0.588,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-012,Aquistore,Canada,eor,2024,0.612,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2000,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2001,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2002,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2003,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2004,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2005,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2006,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2007,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2008,1.55,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2009,2.67,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2010,2.67,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2011,2.67,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2012,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2013,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2014,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2015,2.116983,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2016,2.07794,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2017,1.972025,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2018,1.79364,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2019,1.973197,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2020,1.992936,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2021,1.772421,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2022,1.922314,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2023,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-013,Weyburn-Midale,Canada,eor,2024,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2006,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2007,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2008,0.03,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2009,0.04,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2010,0.06,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2011,0.08,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2012,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2013,0.12,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2014,0.15,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2015,0.2,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2016,0.3,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2017,0.19,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2018,0.24,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2019,0.23,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2020,0.298,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2021,0.3076,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2022,0.657,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2023,0.847,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-014,ShengLi  Oilfield,China,eor,2024,0.966,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2006,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2007,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2008,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2009,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2010,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2011,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2012,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2013,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2014,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2015,0.27,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2016,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2017,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2018,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2019,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2020,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2021,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2022,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2023,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-015,Zhongyuan Oilfield,China,eor,2024,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2006,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2007,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2008,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2009,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2010,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2011,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2012,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2013,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2014,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2015,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2016,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2017,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2018,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2019,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2020,0.05,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2021,0.0957,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2022,0.0957,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2023,0.0957,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-016,Yanchang Integrated Demonstration,China,eor,2024,0.0957,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2006,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2007,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2008,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2009,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2010,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2011,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2012,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2013,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2014,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2015,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2016,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2017,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2018,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2019,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2020,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2021,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2022,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2023,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-017,Xinjiang Ordos Basin,China,dedicated,2024,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2006,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2007,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2008,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2009,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2010,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2011,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2012,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2013,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2014,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2015,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2016,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2017,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2018,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2019,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2020,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2021,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2022,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2023,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-018,Karamay Dunhua,China,eor,2024,0.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2006,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2007,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2008,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2009,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2010,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2011,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2012,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2013,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2014,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2015,0.94,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2016,2.0,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2017,1.1,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2018,1.385,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2019,1.5,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2020,1.9,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2021,2.0,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2022,2.77,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2023,1.59,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-019,Jilin Oilfield,China,eor,2024,3.5,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,1996,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,1997,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,1998,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,1999,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2000,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2001,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2002,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2003,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2004,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2005,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2006,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2007,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2008,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2009,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2010,,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2011,0.013,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2012,0.027,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2013,0.02,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
london-2025-020,Shenhua Ordos,China,dedicated,2014,0.0808,measured-actual-standardised,2025-11-12,https://zenodo.org/records/18016847
